aqs id,Date_local,latitude_x,longitude_x,Avg temp Centrigrade,sunshine minutes,pm2.5_conc
06-019-0011,2/24/2017,36.78538,-119.77321,6.4,,11.1
06-019-0011,2/25/2017,36.78538,-119.77321,7.2,,15.3
06-019-0011,2/26/2017,36.78538,-119.77321,8.1,,22.4
06-019-0011,2/27/2017,36.78538,-119.77321,10.7,,11.5
06-019-0011,2/28/2017,36.78538,-119.77321,8.4,,9.4
06-019-0011,3/1/2017,36.78538,-119.77321,9.4,,14.4
06-019-0011,3/2/2017,36.78538,-119.77321,10.9,,15.1
06-019-0011,3/11/2017,36.78538,-119.77321,16,,20
06-019-0011,3/12/2017,36.78538,-119.77321,17.2,,16.8
06-019-0011,3/13/2017,36.78538,-119.77321,18.3,,15.5
06-019-0011,3/14/2017,36.78538,-119.77321,19.9,,14.6
06-019-0011,3/16/2017,36.78538,-119.77321,18.4,,3.5
06-019-0011,3/17/2017,36.78538,-119.77321,18.2,,8.6
06-019-0011,3/18/2017,36.78538,-119.77321,19.8,,18.8
06-019-0011,3/19/2017,36.78538,-119.77321,17.8,,16.4
06-019-0011,4/8/2017,36.78538,-119.77321,13.1,,2.4
06-019-0011,4/9/2017,36.78538,-119.77321,9.9,,5.5
06-019-0011,4/10/2017,36.78538,-119.77321,12.8,,5.8
06-019-0011,4/11/2017,36.78538,-119.77321,15.4,,16.4
06-019-0011,4/12/2017,36.78538,-119.77321,18.5,,8.3
06-019-0011,4/13/2017,36.78538,-119.77321,16.4,,2.9
06-019-0011,4/14/2017,36.78538,-119.77321,11.8,,2.1
06-019-0011,4/15/2017,36.78538,-119.77321,13.4,,6.7
06-019-0011,4/18/2017,36.78538,-119.77321,16.2,,1.8
06-019-0011,4/19/2017,36.78538,-119.77321,15.7,,5.4
06-019-0011,4/20/2017,36.78538,-119.77321,16.9,,5.4
06-019-0011,4/21/2017,36.78538,-119.77321,16.1,,8.1
06-019-0011,4/22/2017,36.78538,-119.77321,19.8,,10.5
06-019-0011,4/23/2017,36.78538,-119.77321,17.9,,3.1
06-019-0011,4/24/2017,36.78538,-119.77321,16.6,,3.8
06-019-0011,4/25/2017,36.78538,-119.77321,15.6,,4.1
06-019-0011,4/26/2017,36.78538,-119.77321,17.1,,3.3
06-019-0011,4/27/2017,36.78538,-119.77321,17.9,,3.5
06-019-0011,4/28/2017,36.78538,-119.77321,17.7,,5.7
06-019-0011,4/29/2017,36.78538,-119.77321,17.8,,7.2
06-019-0011,4/30/2017,36.78538,-119.77321,20.4,,8.3
06-019-0011,5/1/2017,36.78538,-119.77321,22.2,,8.7
06-019-0011,5/2/2017,36.78538,-119.77321,24.4,,12
06-019-0011,5/3/2017,36.78538,-119.77321,26.3,,13
06-019-0011,5/4/2017,36.78538,-119.77321,28.6,,9.6
06-019-0011,5/5/2017,36.78538,-119.77321,25.4,,5.8
06-019-0011,5/6/2017,36.78538,-119.77321,16.7,,6.1
06-019-0011,5/7/2017,36.78538,-119.77321,14.4,,7
06-019-0011,5/8/2017,36.78538,-119.77321,18.3,,14
06-019-0011,5/9/2017,36.78538,-119.77321,22.3,,13.7
06-019-0011,5/10/2017,36.78538,-119.77321,22.6,,10
06-019-0011,5/11/2017,36.78538,-119.77321,20.1,,7.9
06-019-0011,5/12/2017,36.78538,-119.77321,17.9,,5.4
06-019-0011,5/13/2017,36.78538,-119.77321,15.6,,6.5
06-019-0011,5/14/2017,36.78538,-119.77321,16.1,,6.5
06-019-0011,5/15/2017,36.78538,-119.77321,15.8,,7
06-019-0011,5/16/2017,36.78538,-119.77321,16.8,,5.4
06-019-0011,5/17/2017,36.78538,-119.77321,17.3,,4
06-019-0011,5/18/2017,36.78538,-119.77321,18.6,,7.8
06-019-0011,5/19/2017,36.78538,-119.77321,22.9,,9.6
06-019-0011,5/20/2017,36.78538,-119.77321,25.6,,9
06-019-0011,5/21/2017,36.78538,-119.77321,27.1,,9.4
06-019-0011,5/22/2017,36.78538,-119.77321,28.2,,8.1
06-019-0011,5/23/2017,36.78538,-119.77321,29.4,,12
06-019-0011,5/24/2017,36.78538,-119.77321,28.1,,11
06-019-0011,5/25/2017,36.78538,-119.77321,21.8,,5.7
06-019-0011,5/26/2017,36.78538,-119.77321,18.3,,8.7
06-019-0011,5/27/2017,36.78538,-119.77321,19.4,,8.9
06-019-0011,5/28/2017,36.78538,-119.77321,22.8,,8.2
06-019-0011,5/29/2017,36.78538,-119.77321,25.4,,8
06-019-0011,5/31/2017,36.78538,-119.77321,21.1,,2.9
06-019-0011,6/1/2017,36.78538,-119.77321,22.2,,1.8
06-019-0011,6/2/2017,36.78538,-119.77321,24.5,,4
06-019-0011,6/3/2017,36.78538,-119.77321,27.3,,5.7
06-019-0011,6/4/2017,36.78538,-119.77321,27.3,,4.1
06-019-0011,6/5/2017,36.78538,-119.77321,25,,5.8
06-019-0011,6/6/2017,36.78538,-119.77321,26.4,,7.7
06-019-0011,6/7/2017,36.78538,-119.77321,26.4,,6.7
06-019-0011,6/8/2017,36.78538,-119.77321,23.8,,3.6
06-019-0011,6/9/2017,36.78538,-119.77321,23.1,,3.7
06-019-0011,6/10/2017,36.78538,-119.77321,19.7,,5.1
06-019-0011,6/11/2017,36.78538,-119.77321,18,,3.6
06-019-0011,6/12/2017,36.78538,-119.77321,16.3,,4.4
06-019-0011,6/13/2017,36.78538,-119.77321,19.6,,6.5
06-019-0011,6/14/2017,36.78538,-119.77321,23.8,,8.3
06-019-0011,6/15/2017,36.78538,-119.77321,26.6,,7.1
06-019-0011,6/16/2017,36.78538,-119.77321,27.4,,9
06-019-0011,6/17/2017,36.78538,-119.77321,30.6,,9
06-019-0011,6/18/2017,36.78538,-119.77321,31.9,,9.5
06-019-0011,6/19/2017,36.78538,-119.77321,34.8,,9.6
06-019-0011,6/20/2017,36.78538,-119.77321,34.6,,9.8
06-019-0011,6/21/2017,36.78538,-119.77321,33.4,,12.9
06-019-0011,6/22/2017,36.78538,-119.77321,34.2,,14.2
06-019-0011,6/23/2017,36.78538,-119.77321,33.7,,12.6
06-019-0011,6/24/2017,36.78538,-119.77321,31.5,,10.9
06-019-0011,6/25/2017,36.78538,-119.77321,31.4,,8
06-019-0011,6/27/2017,36.78538,-119.77321,26.3,,4.2
06-019-0011,6/30/2017,36.78538,-119.77321,27.7,,8.1
06-019-0011,7/1/2017,36.78538,-119.77321,27.8,,8.6
06-019-0011,7/2/2017,36.78538,-119.77321,27.4,,9
06-019-0011,7/3/2017,36.78538,-119.77321,28.7,,9.2
06-019-0011,7/4/2017,36.78538,-119.77321,29.6,,21.9
06-019-0011,7/5/2017,36.78538,-119.77321,29.8,,11.8
06-019-0011,7/6/2017,36.78538,-119.77321,30.1,,8.8
06-019-0011,7/7/2017,36.78538,-119.77321,32.1,,9.6
06-019-0011,7/8/2017,36.78538,-119.77321,33.6,,9.7
06-019-0011,7/9/2017,36.78538,-119.77321,31.4,,14
06-019-0011,7/10/2017,36.78538,-119.77321,32.3,,13.4
06-019-0011,7/11/2017,36.78538,-119.77321,31.5,,8.7
06-019-0011,7/12/2017,36.78538,-119.77321,29.7,,10.3
06-019-0011,7/13/2017,36.78538,-119.77321,29.9,,13.1
06-019-0011,7/14/2017,36.78538,-119.77321,30.4,,12.4
06-019-0011,7/15/2017,36.78538,-119.77321,30.8,,12.5
06-019-0011,7/16/2017,36.78538,-119.77321,31.4,,10.9
06-019-0011,7/17/2017,36.78538,-119.77321,32.7,,10.9
06-019-0011,7/18/2017,36.78538,-119.77321,31.2,,9.2
06-019-0011,7/19/2017,36.78538,-119.77321,28.2,,12.2
06-019-0011,7/20/2017,36.78538,-119.77321,27.8,,8.2
06-019-0011,7/21/2017,36.78538,-119.77321,27.8,,6.5
06-019-0011,7/22/2017,36.78538,-119.77321,29.2,,10.9
06-019-0011,7/23/2017,36.78538,-119.77321,31.3,,12.2
06-019-0011,7/24/2017,36.78538,-119.77321,31.4,,9
06-019-0011,7/25/2017,36.78538,-119.77321,29.4,,8
06-019-0011,7/26/2017,36.78538,-119.77321,29.3,,6.7
06-019-0011,7/29/2017,36.78538,-119.77321,31.2,,8.5
06-019-0011,7/30/2017,36.78538,-119.77321,30.4,,8.1
06-019-0011,8/1/2017,36.78538,-119.77321,31.9,,6
06-019-0011,8/2/2017,36.78538,-119.77321,34.6,,11.6
06-019-0011,8/3/2017,36.78538,-119.77321,34.7,,10
06-019-0011,8/4/2017,36.78538,-119.77321,30.9,,9.5
06-019-0011,8/5/2017,36.78538,-119.77321,29.1,,12.7
06-019-0011,8/6/2017,36.78538,-119.77321,29.2,,5.8
06-019-0011,8/7/2017,36.78538,-119.77321,28.6,,9.6
06-019-0011,8/8/2017,36.78538,-119.77321,28.3,,11
06-019-0011,8/10/2017,36.78538,-119.77321,28.2,,14.9
06-019-0011,8/11/2017,36.78538,-119.77321,29,,12.4
06-019-0011,8/12/2017,36.78538,-119.77321,29.7,,10.4
06-019-0011,8/13/2017,36.78538,-119.77321,28.9,,5.5
06-019-0011,8/14/2017,36.78538,-119.77321,27.4,,2.7
06-019-0011,8/15/2017,36.78538,-119.77321,23.6,,9
06-019-0011,8/16/2017,36.78538,-119.77321,23.9,,8.7
06-019-0011,8/17/2017,36.78538,-119.77321,26.9,,13.2
06-019-0011,8/18/2017,36.78538,-119.77321,28.9,,12.6
06-019-0011,8/19/2017,36.78538,-119.77321,30.1,,17.4
06-019-0011,8/20/2017,36.78538,-119.77321,28.2,,18.3
06-019-0011,8/21/2017,36.78538,-119.77321,26.7,,11.3
06-019-0011,8/22/2017,36.78538,-119.77321,26.1,,8.8
06-019-0011,8/23/2017,36.78538,-119.77321,28.2,,12.5
06-019-0011,8/24/2017,36.78538,-119.77321,28.8,,14
06-019-0011,8/25/2017,36.78538,-119.77321,28.8,,8.5
06-019-0011,8/26/2017,36.78538,-119.77321,30.5,,13.4
06-019-0011,8/27/2017,36.78538,-119.77321,31.2,,11.9
06-019-0011,8/28/2017,36.78538,-119.77321,32.3,,13.5
06-019-0011,8/29/2017,36.78538,-119.77321,33.9,,14.5
06-019-0011,8/30/2017,36.78538,-119.77321,32.1,,10.2
06-019-0011,8/31/2017,36.78538,-119.77321,30.6,,11.5
06-019-0011,9/1/2017,36.78538,-119.77321,31.5,,23.8
06-019-0011,9/2/2017,36.78538,-119.77321,33.3,,31.6
06-019-0011,9/3/2017,36.78538,-119.77321,34.6,,33.2
06-019-0011,9/4/2017,36.78538,-119.77321,32.6,,19.2
06-019-0011,9/5/2017,36.78538,-119.77321,29.8,,15.6
06-019-0011,9/6/2017,36.78538,-119.77321,30,,11.2
06-019-0011,9/7/2017,36.78538,-119.77321,27.3,,11.6
06-019-0011,9/8/2017,36.78538,-119.77321,24.3,,13.4
06-019-0011,9/9/2017,36.78538,-119.77321,26.2,,11.8
06-019-0011,9/12/2017,36.78538,-119.77321,27.1,,13.2
06-019-0011,9/13/2017,36.78538,-119.77321,26.4,,3.8
06-019-0011,9/14/2017,36.78538,-119.77321,22.7,,4.1
06-019-0011,9/15/2017,36.78538,-119.77321,21.8,,6.3
06-019-0011,9/16/2017,36.78538,-119.77321,22.7,,10.4
06-019-0011,9/17/2017,36.78538,-119.77321,24.3,,15.7
06-019-0011,9/19/2017,36.78538,-119.77321,21.6,,4.7
06-019-0011,,36.78538,-119.77321,20.2,,3.9
06-019-0011,,36.78538,-119.77321,19.1,,3.9
06-019-0011,,36.78538,-119.77321,16.6,,3.2
06-019-0011,,36.78538,-119.77321,17.6,,5.9
06-019-0011,,36.78538,-119.77321,19.3,,6.5
06-019-0011,9/25/2017,36.78538,-119.77321,20.7,,5.5
06-019-0011,9/26/2017,36.78538,-119.77321,22.3,,8.9
06-019-0011,9/27/2017,36.78538,-119.77321,23.8,,10.7
06-019-0011,9/28/2017,36.78538,-119.77321,24.7,,10
06-019-0011,9/29/2017,36.78538,-119.77321,24.8,,10.3
06-019-0011,9/30/2017,36.78538,-119.77321,23.3,,5.9
06-019-0011,10/1/2017,36.78538,-119.77321,21.3,,10.2
06-019-0011,10/2/2017,36.78538,-119.77321,18.5,,8.8
06-019-0011,10/3/2017,36.78538,-119.77321,17.8,,12.2
06-019-0011,10/4/2017,36.78538,-119.77321,17.1,,11.7
06-019-0011,10/5/2017,36.78538,-119.77321,18.4,,13.6
06-019-0011,10/6/2017,36.78538,-119.77321,19.6,,14.5
06-019-0011,10/7/2017,36.78538,-119.77321,20.7,,17.4
06-019-0011,10/8/2017,36.78538,-119.77321,20.8,,15.6
06-019-0011,10/9/2017,36.78538,-119.77321,19,,12.1
06-019-0011,10/10/2017,36.78538,-119.77321,19.7,,16.4
06-019-0011,10/11/2017,36.78538,-119.77321,19.4,,43.2
06-019-0011,10/12/2017,36.78538,-119.77321,15.2,,24.9
06-019-0011,10/13/2017,36.78538,-119.77321,15.5,,27.7
06-019-0011,10/14/2017,36.78538,-119.77321,15.9,,35.9
06-019-0011,10/15/2017,36.78538,-119.77321,17.6,,25.9
06-019-0011,10/16/2017,36.78538,-119.77321,18.6,,27.4
06-019-0011,10/17/2017,36.78538,-119.77321,19.3,,31
06-019-0011,10/18/2017,36.78538,-119.77321,19.4,,33.7
06-019-0011,10/19/2017,36.78538,-119.77321,18.5,,22.1
06-019-0011,10/20/2017,36.78538,-119.77321,17.1,,5.5
06-019-0011,10/21/2017,36.78538,-119.77321,13.2,,14.7
06-019-0011,10/22/2017,36.78538,-119.77321,15.1,,19
06-019-0011,10/23/2017,36.78538,-119.77321,16.9,,15.8
06-019-0011,10/24/2017,36.78538,-119.77321,19.7,,19.4
06-019-0011,10/25/2017,36.78538,-119.77321,21.3,,17.3
06-019-0011,10/26/2017,36.78538,-119.77321,21.4,,22.8
06-019-0011,10/27/2017,36.78538,-119.77321,21.6,,20.8
06-019-0011,10/28/2017,36.78538,-119.77321,21.6,,22.5
06-019-0011,10/29/2017,36.78538,-119.77321,20.6,,23
06-019-0011,10/30/2017,36.78538,-119.77321,18.8,,21.9
06-019-0011,10/31/2017,36.78538,-119.77321,15.2,,9.4
06-019-0011,11/1/2017,36.78538,-119.77321,14.3,,15.5
06-019-0011,11/2/2017,36.78538,-119.77321,14.4,,24.2
06-019-0011,11/3/2017,36.78538,-119.77321,16.1,,14.6
06-019-0011,11/4/2017,36.78538,-119.77321,16.6,,7.7
06-019-0011,11/5/2017,36.78538,-119.77321,14.3,,6.1
06-019-0011,11/6/2017,36.78538,-119.77321,11.3,,12.4
06-019-0011,11/7/2017,36.78538,-119.77321,11.7,,20.1
06-019-0011,11/8/2017,36.78538,-119.77321,13.8,,9.2
06-019-0011,11/9/2017,36.78538,-119.77321,17.6,,2.7
06-019-0011,11/10/2017,36.78538,-119.77321,16.7,,4.8
06-019-0011,11/11/2017,36.78538,-119.77321,13.9,,11.3
06-019-0011,11/12/2017,36.78538,-119.77321,13.7,,19.1
06-019-0011,11/13/2017,36.78538,-119.77321,13,,16.2
06-019-0011,11/14/2017,36.78538,-119.77321,14.1,,13.8
06-019-0011,11/15/2017,36.78538,-119.77321,14.6,,17
06-019-0011,11/16/2017,36.78538,-119.77321,19.3,,7.8
06-019-0011,11/17/2017,36.78538,-119.77321,16.8,,3.4
06-019-0011,11/18/2017,,-119.77321,11.6,,15.6
06-019-0011,11/19/2017,,-119.77321,11.2,,28.9
06-019-0011,11/20/2017,,-119.77321,13.3,,26.3
06-019-0011,11/21/2017,,-119.77321,15.6,,29.6
06-019-0011,11/22/2017,,-119.77321,15,,34.9
06-019-0011,11/23/2017,,-119.77321,15.7,,33.9
06-019-0011,11/24/2017,36.78538,-119.77321,16.1,,40.8
06-019-0011,11/25/2017,36.78538,-119.77321,15.6,,34.5
06-019-0011,11/26/2017,36.78538,-119.77321,17.9,,10.2
06-019-0011,11/27/2017,36.78538,-119.77321,15.6,,5.4
06-019-0011,11/28/2017,36.78538,-119.77321,9.6,,16.1
06-019-0011,11/29/2017,36.78538,-119.77321,9.8,,25.6
06-019-0011,11/30/2017,36.78538,-119.77321,9.3,,36.5
06-019-0011,12/1/2017,36.78538,-119.77321,9.7,,47.8
06-019-0011,12/2/2017,36.78538,-119.77321,9.4,,57.4
06-019-0011,12/3/2017,36.78538,-119.77321,11.6,,27.9
06-019-0011,12/4/2017,36.78538,-119.77321,7.4,,16.6
06-019-0011,12/5/2017,36.78538,-119.77321,6.7,,37.3
06-019-0011,12/6/2017,36.78538,-119.77321,6.8,,30.8
06-019-0011,12/7/2017,36.78538,-119.77321,7.6,,32.6
06-019-0011,12/8/2017,36.78538,-119.77321,8.6,,34.1
06-019-0011,12/9/2017,36.78538,-119.77321,8.7,,46.3
06-019-0011,12/10/2017,36.78538,-119.77321,8.4,,57.7
06-019-0011,12/11/2017,36.78538,-119.77321,8.3,,48.7
06-019-0011,12/12/2017,36.78538,-119.77321,8.1,,49.6
06-019-0011,12/13/2017,36.78538,-119.77321,7.8,,53.7
06-019-0011,12/14/2017,36.78538,-119.77321,7.7,,60.4
06-019-0011,12/15/2017,36.78538,-119.77321,8.4,,63.5
06-019-0011,12/16/2017,36.78538,-119.77321,9.4,,49.4
06-019-0011,12/17/2017,36.78538,-119.77321,7.7,,38
06-019-0011,12/18/2017,36.78538,-119.77321,7.9,,21.7
06-019-0011,12/19/2017,36.78538,-119.77321,8.7,,33.2
06-019-0011,12/20/2017,36.78538,-119.77321,10.4,,10.8
06-019-0011,12/21/2017,36.78538,-119.77321,5.3,,29.8
06-019-0011,12/22/2017,36.78538,-119.77321,4.3,,33.3
06-019-0011,12/23/2017,36.78538,-119.77321,7.3,,45.9
06-019-0011,12/24/2017,36.78538,-119.77321,8.7,,63.3
06-019-0011,12/25/2017,36.78538,-119.77321,8.4,,67.7
06-019-0011,12/26/2017,36.78538,-119.77321,10.1,,70.5
06-019-0011,12/27/2017,36.78538,-119.77321,8.4,,50.2
06-019-0011,12/28/2017,36.78538,-119.77321,8.5,,54.4
06-019-0011,12/29/2017,36.78538,-119.77321,9.1,,70.1
06-019-0011,12/30/2017,36.78538,-119.77321,8.6,,68.9
06-019-0011,12/31/2017,36.78538,-119.77321,10.2,,76.4
06-019-0011,1/2/2018,36.78538,-119.77321,9.9,,78.495833
06-019-0011,1/3/2018,36.78538,-119.77321,11,,76.345833
06-019-0011,1/4/2018,36.78538,-119.77321,13.9,,34.995833
06-019-0011,1/5/2018,36.78538,-119.77321,14.9,,13.5375
06-019-0011,1/6/2018,36.78538,-119.77321,15.8,,9.929167
06-019-0011,1/7/2018,36.78538,-119.77321,12.4,,14.841667
06-019-0011,1/8/2018,36.78538,-119.77321,13.9,,8.1875
06-019-0011,1/9/2018,36.78538,-119.77321,14.3,,6.583333
06-019-0011,1/10/2018,36.78538,-119.77321,12.2,,11.341667
06-019-0011,1/11/2018,36.78538,-119.77321,10.8,,12.716667
06-019-0011,1/12/2018,36.78538,-119.77321,10.9,,17.041667
06-019-0011,1/13/2018,36.78538,-119.77321,10.2,,28.091304
06-019-0011,1/14/2018,36.78538,-119.77321,10.3,,30.391667
06-019-0011,1/15/2018,36.78538,-119.77321,10.1,,25.6375
06-019-0011,1/16/2018,36.78538,-119.77321,10.6,,23.170833
06-019-0011,1/17/2018,36.78538,-119.77321,10.4,,25.708333
06-019-0011,1/18/2018,36.78538,-119.77321,11,,28.1625
06-019-0011,1/19/2018,36.78538,-119.77321,11.1,,7.608696
06-019-0011,1/20/2018,36.78538,-119.77321,7.9,,15.395833
06-019-0011,1/21/2018,36.78538,-119.77321,6.5,,25.9
06-019-0011,1/23/2018,36.78538,-119.77321,11.8,,15.525
06-019-0011,1/24/2018,36.78538,-119.77321,10.1,,22.166667
06-019-0011,1/25/2018,36.78538,-119.77321,12.1,,5.720833
06-019-0011,1/26/2018,36.78538,-119.77321,8.2,,17.708333
06-019-0011,1/27/2018,36.78538,-119.77321,8.2,,25.433333
06-019-0011,1/28/2018,36.78538,-119.77321,9.6,,34.095833
06-019-0011,1/29/2018,36.78538,-119.77321,11,,27.1
06-019-0011,1/30/2018,36.78538,-119.77321,12.3,,30.65
06-019-0011,1/31/2018,36.78538,-119.77321,12.6,,40.013043
06-019-0011,2/1/2018,36.78538,-119.77321,13.1,,48.9125
06-019-0011,2/3/2018,36.78538,-119.77321,14.1,,54.208333
06-019-0011,2/5/2018,36.78538,-119.77321,14.7,,35.9625
06-019-0011,2/6/2018,36.78538,-119.77321,15.2,,27.725
06-019-0011,2/7/2018,36.78538,-119.77321,15.8,,32.058333
06-019-0011,2/8/2018,36.78538,-119.77321,15.6,,28.1125
06-019-0011,2/9/2018,36.78538,-119.77321,15.6,,26.9
06-019-0011,2/10/2018,36.78538,-119.77321,16,,21.620833
06-019-0011,2/11/2018,36.78538,-119.77321,12.8,,9.516667
06-019-0011,2/12/2018,36.78538,-119.77321,10.8,,8.091667
06-019-0011,2/13/2018,36.78538,-119.77321,9.4,,11.0875
06-019-0011,2/14/2018,36.78538,-119.77321,11.9,,8.983333
06-019-0011,2/15/2018,36.78538,-119.77321,11.6,,9.833333
06-019-0011,2/16/2018,36.78538,-119.77321,10.9,,17.565217
06-019-0011,2/17/2018,36.78538,-119.77321,12.4,,23.591667
06-019-0011,2/18/2018,36.78538,-119.77321,13.5,,12.575
06-019-0011,2/19/2018,36.78538,-119.77321,8.7,,5.3875
06-019-0011,2/20/2018,36.78538,-119.77321,5.8,,11.691304
06-019-0011,2/21/2018,36.78538,-119.77321,7.9,,15.545833
06-019-0011,2/22/2018,36.78538,-119.77321,8.3,,12.208333
06-019-0011,2/23/2018,36.78538,-119.77321,7.2,,6.291304
06-019-0011,2/24/2018,36.78538,-119.77321,6.7,,10.465217
06-019-0011,2/25/2018,36.78538,-119.77321,8.8,,13.804167
06-019-0011,2/26/2018,36.78538,-119.77321,9,,11.654167
06-019-0011,2/27/2018,36.78538,-119.77321,6.9,,9.772727
06-019-0011,2/28/2018,36.78538,-119.77321,8.1,,12.578261
06-019-0011,3/1/2018,36.78538,-119.77321,10.6,,6.079167
06-019-0011,3/2/2018,36.78538,-119.77321,10.9,,2.433333
06-019-0011,3/3/2018,36.78538,-119.77321,10.2,,3.1375
06-019-0011,3/4/2018,36.78538,-119.77321,7.8,,6.495652
06-019-0011,3/5/2018,36.78538,-119.77321,9,,7.479167
06-019-0011,3/6/2018,36.78538,-119.77321,11.6,,11.045833
06-019-0011,3/7/2018,36.78538,-119.77321,14.2,,13.325
06-019-0011,3/8/2018,36.78538,-119.77321,15.3,,7.15
06-019-0011,3/9/2018,36.78538,-119.77321,17.3,,8.225
06-019-0011,3/10/2018,36.78538,-119.77321,16.6,,8.275
06-019-0011,3/11/2018,36.78538,-119.77321,13.7,,8.691667
06-019-0011,3/12/2018,36.78538,-119.77321,17.3,,10.095833
06-019-0011,3/15/2018,36.78538,-119.77321,11.4,,3.6125
06-019-0011,3/16/2018,36.78538,-119.77321,11.5,,5.517391
06-019-0011,3/17/2018,36.78538,-119.77321,8.9,,6.454167
06-019-0011,3/18/2018,36.78538,-119.77321,9.1,,6.925
06-019-0011,3/19/2018,36.78538,-119.77321,11.7,,8.054167
06-019-0011,3/20/2018,36.78538,-119.77321,14.9,,10.058333
06-019-0011,3/22/2018,36.78538,-119.77321,16.4,,1.921739
06-019-0011,3/23/2018,36.78538,-119.77321,11.6,,4.608333
06-019-0011,3/24/2018,36.78538,-119.77321,12.2,,4.4875
06-019-0011,3/25/2018,36.78538,-119.77321,11.2,,2.9375
06-019-0011,3/27/2018,36.78538,-119.77321,12.9,,9.991667
06-019-0011,3/28/2018,36.78538,-119.77321,15.9,,11.079167
06-019-0011,3/29/2018,36.78538,,18.5,,12.854167
06-019-0011,3/30/2018,36.78538,,20.2,,14.691304
06-019-0011,3/31/2018,36.78538,,21.1,,13.116667
06-019-0011,4/1/2018,36.78538,,19.9,,8.254167
06-019-0011,4/2/2018,36.78538,-119.77321,19.1,,6.654167
06-019-0011,4/3/2018,36.78538,-119.77321,18.8,,7.641667
06-019-0011,4/4/2018,36.78538,-119.77321,20.1,,8.254167
06-019-0011,4/5/2018,36.78538,-119.77321,19.6,,7.233333
06-019-0011,4/6/2018,36.78538,-119.77321,18.2,,5.6125
06-019-0011,4/7/2018,36.78538,-119.77321,18.5,,5.095833
06-019-0011,4/8/2018,36.78538,-119.77321,16,,5.108333
06-019-0011,4/9/2018,36.78538,-119.77321,16.3,,7.6125
06-019-0011,4/10/2018,36.78538,-119.77321,22.1,,9.729167
06-019-0011,4/11/2018,36.78538,-119.77321,18.3,,3.575
06-019-0011,4/12/2018,36.78538,-119.77321,13.9,,3.2875
06-019-0011,4/13/2018,36.78538,-119.77321,12.9,,6.766667
06-019-0011,4/14/2018,36.78538,-119.77321,16.7,,10.795833
06-019-0011,4/15/2018,36.78538,-119.77321,20.3,,10.708333
06-019-0011,4/16/2018,36.78538,-119.77321,14.4,,3.478261
06-019-0011,4/17/2018,36.78538,-119.77321,9.3,,3.920833
06-019-0011,4/18/2018,36.78538,-119.77321,13.2,,7.65
06-019-0011,4/19/2018,36.78538,-119.77321,14,,4.116667
06-019-0011,4/20/2018,36.78538,-119.77321,15.7,,8.991304
06-019-0011,4/21/2018,36.78538,-119.77321,19.8,,8.720833
06-019-0011,4/22/2018,36.78538,-119.77321,22.3,,11.725
06-019-0011,4/23/2018,36.78538,-119.77321,24.2,,10.629167
06-019-0011,4/24/2018,36.78538,-119.77321,24.5,,12.408333
06-019-0011,4/25/2018,36.78538,-119.77321,23.8,,13.747826
06-019-0011,4/26/2018,36.78538,-119.77321,22.6,,11.583333
06-019-0011,4/27/2018,36.78538,-119.77321,19.6,,7.4625
06-019-0011,4/28/2018,36.78538,-119.77321,17.4,,6.570833
06-019-0011,4/29/2018,36.78538,-119.77321,16.4,,3.133333
06-019-0011,4/30/2018,36.78538,-119.77321,15.7,,4.856522
06-019-0011,5/1/2018,36.78538,-119.77321,15.6,,9.1875
06-019-0011,5/2/2018,36.78538,-119.77321,17.2,,8.583333
06-019-0011,5/3/2018,36.78538,-119.77321,20.3,,8.675
06-019-0011,5/4/2018,36.78538,-119.77321,22.7,,11.391667
06-019-0011,5/5/2018,36.78538,-119.77321,24.3,,12.769565
06-019-0011,5/6/2018,36.78538,-119.77321,22.7,,5.2375
06-019-0011,5/7/2018,36.78538,-119.77321,22.4,,5.008333
06-019-0011,5/8/2018,36.78538,-119.77321,24.9,,6.7375
06-019-0011,5/9/2018,36.78538,-119.77321,24.6,,4.45
06-019-0011,5/10/2018,36.78538,-119.77321,21.6,,6.291667
06-019-0011,5/11/2018,36.78538,-119.77321,21.9,,8.279167
06-019-0011,5/12/2018,36.78538,-119.77321,21.5,,6.333333
06-019-0011,5/13/2018,36.78538,-119.77321,20.9,,7.291667
06-019-0011,5/15/2018,36.78538,-119.77321,20.8,,5.62
06-019-0011,5/16/2018,36.78538,-119.77321,19.2,,2.979167
06-019-0011,5/17/2018,36.78538,-119.77321,18.8,,4.983333
06-019-0011,5/18/2018,36.78538,-119.77321,21.1,,5.979167
06-019-0011,5/19/2018,36.78538,-119.77321,23,,7.895833
06-019-0011,5/20/2018,36.78538,-119.77321,20.4,,7.308333
06-019-0011,5/21/2018,36.78538,-119.77321,18.6,,8.058333
06-019-0011,5/22/2018,36.78538,-119.77321,22.6,,9.679167
06-019-0011,5/23/2018,36.78538,-119.77321,21.9,,6.383333
06-019-0011,5/24/2018,36.78538,-119.77321,21.1,,4.9375
06-019-0011,5/25/2018,36.78538,-119.77321,18.4,,3.470833
06-019-0011,5/26/2018,36.78538,-119.77321,18.1,,6.041667
06-019-0011,5/27/2018,36.78538,-119.77321,21,,6.85
06-019-0011,5/28/2018,36.78538,-119.77321,25.7,,8.543478
06-019-0011,5/29/2018,36.78538,-119.77321,29.2,,11.545833
06-019-0011,5/30/2018,36.78538,-119.77321,28.3,,9.404167
